tt0208092;snatch;2000;8.3;0;0;0.00;0;0.00;Comedy;Crime
tt0105435;sneakers;1992;7.1;0;0;0.00;0;0.00;Comedy;Crime;Drama
tt3774114;snowden;2016;7.4;0;0;0.00;0;0.00;Biography;Drama;Thriller
tt0069293;solaris;1972;8.1;0;0;0.00;0;0.00;Drama;Mystery;Sci-Fi
tt0053291;some_like_it_hot;1959;8.3;1;5;4.62;0;0.00;Comedy;Romance
tt3808342;son_of_saul;2015;7.5;1;0;4.00;0;0.00;Drama;Thriller;War
tt0945513;source_code;2011;7.5;0;0;0.00;0;0.00;Mystery;Romance;Sci-Fi
tt0054331;spartacus;1960;7.9;4;2;8.50;0;0.00;Adventure;Biography;Drama
tt1895587;spotlight;2015;8.1;2;4;12.75;1;3.00;Crime;Drama;History
tt0374546;spring_summer_fall_winter__and_spring;2003;8.1;0;0;0.00;0;0.00;Drama
tt0079944;stalker;1979;8.1;0;0;0.00;0;0.00;Drama;Sci-Fi
tt1408101;star_trek_into_darkness;2013;7.8;0;1;0.50;0;0.00;Action;Adventure;Sci-Fi
tt0076759;star_wars_episode_iv__a_new_hope;1977;8.7;6;4;13.12;0;0.00;Action;Adventure;Fantasy
tt0080684;star_wars_episode_v__the_empire_strikes_back;1980;8.8;1;2;2.38;0;0.00;Action;Adventure;Fantasy
tt0086190;star_wars_episode_vi__return_of_the_jedi;1983;8.4;0;4;1.38;0;0.00;Action;Adventure;Fantasy
tt0486655;stardust;2007;7.7;0;0;0.00;0;0.00;Adventure;Family;Fantasy
tt0420223;stranger_than_fiction;2006;7.6;0;0;0.00;0;0.00;Comedy;Drama;Fantasy
tt0044079;strangers_on_a_train;1951;8.1;0;1;0.75;0;0.00;Crime;Film-Noir;Thriller
tt1386697;suicide_squad;2016;6.4;0;0;0.00;0;0.00;Action;Adventure;Fantasy
tt3263904;sully;2016;7.5;0;0;0.00;0;0.00;Biography;Drama
tt0018455;sunrise;1927;8.3;3;1;12.12;0;0.00;Drama;Romance
tt0043014;sunset_boulevard;1950;8.5;3;8;13.00;0;0.00;Drama;Film-Noir
tt0448134;sunshine;2007;7.3;0;0;0.00;0;0.00;Adventure;Sci-Fi;Thriller
tt0367110;swades;2004;8.3;0;0;0.00;0;0.00;Drama
tt0383028;synecdoche_new_york;2008;7.5;0;0;0.00;0;0.00;Comedy;Drama
tt0287467;talk_to_her;2002;8.0;1;1;6.00;2;4.00;Drama;Mystery;Romance
tt3824458;tangerine;2015;7.1;0;0;0.00;0;0.00;Comedy;Crime;Drama
tt0398286;tangled;2010;7.8;0;1;1.25;0;0.00;Animation;Adventure;Comedy
tt4359416;taxi_tehran;2015;7.4;0;0;0.00;1;8.00;Comedy;Drama
tt0086425;terms_of_endearment;1983;7.4;5;6;23.75;0;0.00;Comedy;Drama
tt0053198;the_400_blows;1959;8.1;0;1;0.12;0;0.00;Crime;Drama
tt0096754;the_abyss;1989;7.6;1;3;3.38;0;0.00;Adventure;Drama;Sci-Fi
tt1655441;the_age_of_adaline;2015;7.2;0;0;0.00;0;0.00;Drama;Fantasy;Romance
tt0328832;the_animatrix;2003;7.4;0;0;0.00;0;0.00;Animation;Action;Adventure
tt0053604;the_apartment;1960;8.3;5;5;16.88;0;0.00;Comedy;Drama;Romance
tt1655442;the_artist;2011;8.0;5;5;21.00;3;7.00;Comedy;Drama;Romance
tt0058946;the_battle_of_algiers;1966;8.1;0;3;2.12;0;0.00;Drama;War
tt0163978;the_beach;2000;6.6;0;0;0.00;0;0.00;Adventure;Drama;Romance
tt1972779;the_best_of_me;2014;6.7;0;0;0.00;0;0.00;Drama;Romance
tt0346336;the_best_of_youth;2003;8.5;0;0;0.00;0;0.00;Drama;Romance
tt0036868;the_best_years_of_our_lives;1946;8.1;7;1;29.00;0;0.00;Drama;Romance;War
tt0118715;the_big_lebowski;1998;8.2;0;0;0.00;0;0.00;Comedy;Crime;Mystery
tt1596363;the_big_short;2015;7.8;1;4;8.38;1;2.00;Biography;Comedy;Drama
tt4196450;the_birth_of_a_nation;2016;6.0;0;0;0.00;0;0.00;Biography;Drama;History
tt0816442;the_book_thief;2013;7.6;0;1;1.25;0;0.00;Drama;War
tt2702724;the_boss;2016;5.4;0;0;0.00;0;0.00;Comedy
tt0440963;the_bourne_ultimatum;2007;8.1;3;0;7.00;0;0.00;Action;Mystery;Thriller
tt0050212;the_bridge_on_the_river_kwai;1957;8.2;7;1;25.12;0;0.00;Adventure;Drama;War
tt0844286;the_brothers_bloom;2008;6.8;0;0;0.00;0;0.00;Adventure;Comedy;Drama
tt0010323;the_cabinet_of_dr_caligari;1920;8.1;0;0;0.00;0;0.00;Fantasy;Horror;Mystery
tt1821641;the_congress;2013;6.5;0;0;0.00;0;0.00;Animation;Drama;Sci-Fi
tt0387131;the_constant_gardener;2005;7.5;1;3;5.75;0;0.00;Drama;Mystery;Romance
tt0077416;the_deer_hunter;1978;8.2;5;4;20.12;0;0.00;Drama;War
tt0407887;the_departed;2006;8.5;4;1;16.62;0;0.00;Crime;Drama;Thriller
tt1033575;the_descendants;2011;7.3;1;4;8.75;0;0.00;Comedy;Drama
tt0080678;the_elephant_man;1980;8.2;0;8;5.75;2;4.00;Biography;Drama
tt2582846;the_fault_in_our_stars;2014;7.8;0;0;0.00;0;0.00;Drama;Romance
tt0964517;the_fighter;2010;7.9;2;5;9.62;0;0.00;Biography;Drama;Sport
tt0865556;the_forbidden_kingdom;2008;6.6;0;0;0.00;0;0.00;Action;Adventure;Fantasy
tt0808506;the_girl_who_leapt_through_time;2006;7.8;0;0;0.00;0;0.00;Animation;Adventure;Comedy
tt0068646;the_godfather;1972;9.2;3;8;18.38;0;0.00;Crime;Drama
tt0071562;the_godfather_part_ii;1974;9.0;6;5;20.50;1;1.00;Crime;Drama
tt0099674;the_godfather_part_iii;1990;7.6;0;7;4.75;0;0.00;Crime;Drama
tt0060196;the_good_the_bad_and_the_ugly;1966;8.9;0;0;0.00;0;0.00;Western
tt1462900;the_grandmaster;2013;6.5;0;2;0.88;0;0.00;Action;Biography;Drama
tt0032551;the_grapes_of_wrath;1940;8.1;2;5;11.25;0;0.00;Drama;History
tt0032553;the_great_dictator;1940;8.5;0;5;4.38;0;0.00;Comedy;Drama;War
tt0057115;the_great_escape;1963;8.2;0;1;0.75;0;0.00;Adventure;Drama;History
tt3460252;the_hateful_eight;2015;7.9;1;2;6.38;0;0.00;Crime;Drama;Mystery
tt1454029;the_help;2011;8.1;1;3;5.38;0;0.00;Drama
tt0903624;the_hobbit_an_unexpected_journey;2012;7.9;0;3;0.75;0;0.00;Adventure;Fantasy
tt2106476;the_hunt;2012;8.3;0;1;1.00;0;0.00;Drama
tt0887912;the_hurt_locker;2008;7.6;6;3;23.00;2;6.00;Drama;History;Thriller
tt2084970;the_imitation_game;2014;8.1;1;7;10.75;0;0.00;Biography;Drama;Thriller
tt0140352;the_insider;1999;7.9;0;7;6.50;0;0.00;Biography;Drama;Thriller
tt0012349;the_kid;1921;8.3;0;0;0.00;0;0.00;Comedy;Drama;Family
tt0049406;the_killing;1956;8.0;0;0;0.00;0;0.00;Crime;Drama;Film-Noir
tt1504320;the_king_s_speech;2010;8.0;4;8;21.75;2;4.00;Biography;Drama
tt0093389;the_last_emperor;1987;7.8;9;0;24.00;1;3.00;Biography;Drama;History
tt0768212;the_last_mimzy;2007;6.3;0;0;0.00;0;0.00;Family;Sci-Fi
tt0067328;the_last_picture_show;1971;8.1;2;6;10.50;0;0.00;Drama
tt0104692;the_lawnmower_man;1992;5.4;0;0;0.00;0;0.00;Horror;Sci-Fi
tt0063227;the_lion_in_winter;1968;8.1;3;4;13.38;1;1.00;Biography;Drama;History
tt3464902;the_lobster;2015;7.1;0;0;0.00;0;0.00;Comedy;Drama;Romance
tt2317225;the_machine;2013;6.1;0;0;0.00;0;0.00;Action;Drama;Sci-Fi
tt0033870;the_maltese_falcon;1941;8.1;0;3;3.12;0;0.00;Crime;Film-Noir;Mystery
tt0787524;the_man_who_knew_infinity;2015;7.2;0;0;0.00;0;0.00;Biography;Drama
tt3659388;the_martian;2015;8.0;0;7;5.12;0;0.00;Adventure;Drama;Sci-Fi
tt0427582;the_method;2005;7.3;0;0;0.00;0;0.00;Comedy;Crime;Drama
tt0056241;the_miracle_worker;1962;8.1;2;3;8.88;0;0.00;Biography;Drama
tt0402399;the_new_world;2005;6.7;0;1;0.75;0;0.00;Biography;Drama;History
tt0048424;the_night_of_the_hunter;1955;8.1;0;0;0.00;0;0.00;Crime;Drama;Film-Noir
tt0050783;the_nights_of_cabiria;1957;8.2;1;0;4.00;0;0.00;Drama
tt0075029;the_outlaw_josey_wales;1976;7.9;0;1;0.25;0;0.00;Western
tt1638353;the_patience_stone;2012;7.1;0;0;0.00;0;0.00;Drama;War
tt0032904;the_philadelphia_story;1940;8.0;2;4;12.88;0;0.00;Comedy;Romance
tt0105151;the_player;1992;7.6;0;3;3.00;1;2.00;Comedy;Crime;Drama
tt0045061;the_quiet_man;1952;7.9;2;5;10.75;0;0.00;Comedy;Drama;Romance
tt0976051;the_reader;2008;7.6;1;4;8.00;1;1.00;Drama;Romance
tt1663202;the_revenant;2015;8.0;3;9;14.50;2;4.00;Adventure;Drama;Thriller
tt0086197;the_right_stuff;1983;7.9;4;4;10.75;0;0.00;Adventure;Drama;History
tt5186714;the_salesman;2016;8.4;0;0;0.00;0;0.00;Drama;Thriller
tt0354899;the_science_of_sleep;2006;7.3;0;0;0.00;0;0.00;Comedy;Drama;Fantasy
tt0369702;the_sea_inside;2004;8.1;1;1;4.12;0;0.00;Biography;Drama;Romance
tt1305806;the_secret_in_their_eyes;2009;8.2;1;0;4.00;0;0.00;Drama;Mystery;Thriller
tt0111161;the_shawshank_redemption;1994;9.3;0;7;5.75;0;0.00;Crime;Drama
tt0081505;the_shining;1980;8.4;0;0;0.00;0;0.00;Drama;Horror
tt0075213;the_shootist;1976;7.7;0;1;0.12;0;0.00;Drama;Romance;Western
tt0102926;the_silence_of_the_lambs;1991;8.6;5;2;23.25;2;2.00;Crime;Drama;Thriller
tt0070735;the_sting;1973;8.3;7;3;16.25;0;0.00;Comedy;Crime;Drama
tt0072251;the_taking_of_pelham_one_two_three;1974;7.7;0;0;0.00;0;0.00;Action;Crime;Thriller
tt2576852;the_tale_of_the_princess_kaguya;2013;8.1;0;1;1.00;0;0.00;Animation;Drama;Fantasy
tt0074811;the_tenant;1976;7.8;0;0;0.00;0;0.00;Drama;Thriller
tt0120863;the_thin_red_line;1998;7.6;0;7;5.62;1;8.00;Drama;War
tt0084787;the_thing;1982;8.2;0;0;0.00;0;0.00;Horror;Mystery;Sci-Fi
tt0041959;the_third_man;1949;8.3;1;2;4.75;0;0.00;Film-Noir;Mystery;Thriller
tt0139809;the_thirteenth_floor;1999;7.0;0;0;0.00;0;0.00;Mystery;Sci-Fi;Thriller
tt0054387;the_time_machine;1960;7.6;1;0;0.50;0;0.00;Adventure;Romance;Sci-Fi
tt0040897;the_treasure_of_the_sierra_madre;1948;8.3;3;1;12.75;0;0.00;Adventure;Drama;Western
tt1745787;the_tribe;2014;7.1;0;0;0.00;0;0.00;Crime;Drama
tt0094226;the_untouchables;1987;7.9;1;3;3.00;0;0.00;Crime;Drama;Thriller
tt0114814;the_usual_suspects;1995;8.6;2;0;7.50;1;3.00;Crime;Drama;Mystery
tt0046268;the_wages_of_fear;1953;8.2;0;0;0.00;1;8.00;Adventure;Drama;Thriller
tt3488710;the_walk;2015;7.4;0;0;0.00;0;0.00;Adventure;Biography;Drama
tt1023114;the_way_back;2010;7.3;0;1;0.12;0;0.00;Adventure;Biography;Drama
tt0032138;the_wizard_of_oz;1939;8.1;2;4;4.25;0;0.00;Adventure;Family;Fantasy
tt0361127;the_woodsman;2004;7.2;0;0;0.00;0;0.00;Drama;Romance
tt2333804;the_zero_theorem;2013;6.1;0;0;0.00;0;0.00;Drama;Fantasy;Sci-Fi
tt0469494;there_will_be_blood;2007;8.1;2;6;11.62;1;1.00;Drama;History
tt0055499;through_a_glass_darkly;1961;8.1;1;1;4.12;0;0.00;Drama
tt0080025;time_after_time;1979;7.2;0;0;0.00;0;0.00;Adventure;Drama;Sci-Fi
tt0056592;to_kill_a_mockingbird;1962;8.3;3;5;13.25;0;0.00;Crime;Drama
tt0062376;to_sir_with_love;1967;7.7;0;0;0.00;0;0.00;Drama
tt0046438;tokyo_story;1953;8.3;0;0;0.00;0;0.00;Drama
tt0052311;touch_of_evil;1958;8.1;0;0;0.00;0;0.00;Crime;Drama;Film-Noir
tt0114709;toy_story;1995;8.3;0;3;1.62;0;0.00;Animation;Adventure;Comedy
tt0120363;toy_story_2;1999;7.9;0;1;0.25;0;0.00;Animation;Adventure;Comedy
tt0435761;toy_story_3;2010;8.3;2;3;12.00;1;2.00;Animation;Adventure;Comedy
tt0181865;traffic;2000;7.6;4;1;15.75;1;2.00;Crime;Drama;Thriller
tt0139654;training_day;2001;7.7;1;1;4.62;0;0.00;Crime;Drama;Thriller
tt0117951;trainspotting;1996;8.2;0;1;1.25;1;2.00;Drama
tt2209764;transcendence;2014;6.3;0;0;0.00;0;0.00;Drama;Mystery;Romance
tt0084827;tron;1982;6.8;0;2;0.62;0;0.00;Action;Adventure;Sci-Fi
tt1403865;true_grit;2010;7.7;0;10;6.88;0;0.00;Adventure;Drama;Western
tt0114746;twelve_monkeys;1995;8.0;0;2;0.75;0;0.00;Mystery;Sci-Fi;Thriller
tt1639426;udaan;2010;8.3;0;0;0.00;0;0.00;Drama
tt0045274;umberto_d_;1952;8.2;0;1;1.25;0;0.00;Drama
tt0217869;unbreakable;2000;7.2;0;0;0.00;0;0.00;Drama;Mystery;Sci-Fi
tt1441395;under_the_skin;2013;6.3;0;0;0.00;0;0.00;Drama;Horror;Sci-Fi
tt0105695;unforgiven;1992;8.3;4;5;18.12;0;0.00;Drama;Western
tt1193138;up_in_the_air;2009;7.4;0;6;5.50;1;2.00;Drama;Romance
tt0052357;vertigo;1958;8.4;0;2;0.62;0;0.00;Mystery;Romance;Thriller
tt0086567;wargames;1983;7.1;0;3;2.50;0;0.00;Sci-Fi;Thriller
tt1291584;warrior;2011;8.2;0;1;0.62;0;0.00;Action;Drama;Sport
tt1242460;we_need_to_talk_about_kevin;2011;7.5;0;0;0.00;0;0.00;Crime;Drama;Mystery
tt1723121;we_re_the_millers;2013;7.0;0;0;0.00;0;0.00;Comedy;Crime
tt0090305;weird_science;1985;6.6;0;0;0.00;0;0.00;Comedy;Romance;Sci-Fi
tt0070909;westworld;1973;7.0;0;0;0.00;0;0.00;Action;Sci-Fi;Thriller
tt0108550;what_s_eating_gilbert_grape;1993;7.8;0;1;0.62;0;0.00;Drama
tt2582802;whiplash;2014;8.5;3;2;10.00;0;0.00;Drama;Music
tt0050986;wild_strawberries;1957;8.2;0;1;0.12;1;8.00;Drama;Romance
tt3011894;wild_tales;2014;8.1;0;1;1.00;1;1.00;Comedy;Drama;Thriller
tt0120514;wilde;1997;6.9;0;0;0.00;0;0.00;Biography;Drama;Romance
tt2758880;winter_sleep;2014;8.2;0;0;0.00;1;8.00;Drama
tt0051201;witness_for_the_prosecution;1957;8.4;0;6;5.12;0;0.00;Crime;Drama;Mystery
tt3385516;x_men_apocalypse;2016;7.1;0;0;0.00;0;0.00;Action;Adventure;Sci-Fi
tt0055630;yojimbo;1961;8.3;0;1;0.12;0;0.00;Action;Drama;Thriller
tt0030993;you_can_t_take_it_with_you;1938;8.0;2;5;12.88;0;0.00;Comedy;Drama;Romance
tt0406375;zathura_a_space_adventure;2005;6.1;0;0;0.00;0;0.00;Action;Adventure;Comedy
tt2948356;zootopia;2016;8.1;0;0;0.00;0;0.00;Animation;Adventure;Comedy
